VR,Price,개인_level,외국인_level,금융투자_level,연기금_level,Cap_Type,Signal_Count,Monthly_Signals,Avg_Return_10D,Median_Return_10D,Std_Return_10D,Win_Rate_10D,Sharpe_Ratio,Max_Gain,Max_Loss,Yearly_Return_Std,Yearly_Count,Avg_개인_비중,Avg_외국인_비중,Avg_금융투자_비중,Avg_연기금_비중,Avg_Inst_Ratio,Expectancy
5.0,5,-1,1,-1,0,All,10,1.0,-0.48666688441544065,-6.169231768296642,22.4812969539198,20.0,-0.02164763382704156,56.65236051502146,-22.85027557913058,5.72821991359238,3,-4.182097701726329,2.3748467371964623,-0.3941400639358366,0.3059085053732478,-0.0882315585625888,-0.4866668844154418
5.0,5,-1,1,0,-1,All,8,1.0,-1.8610943745534336,1.3216512486313898,15.53290243389231,50.0,-0.11981626630787195,19.29824561403509,-22.98994974874372,6.8304064082907665,3,-3.57756152282181,2.5628138428595104,0.3799139775392789,-0.47388897884399905,-0.09397500130472018,-1.8610943745534332
5.0,5,-1,1,0,0,All,20,1.3333333333333333,0.8698001674900733,-2.1745936587903474,15.993940413980038,45.0,0.054383106662683034,41.11675126903553,-23.75,4.712214202704868,3,-3.3560594012850276,2.3378991366835242,0.2299140058190988,0.21955555143164718,0.44946955725074594,0.869800167490073
5.0,5,-1,2,-1,0,All,15,1.3636363636363635,-4.975830470517563,-7.581967213114754,14.12902148276297,20.0,-0.352170918317871,36.791840519239685,-18.165955796820477,7.087683518343924,3,-5.780068499888204,4.314504110053629,-0.5643868118528438,0.5081958744597256,-0.056190937393118215,-4.975830470517563
5.0,5,-1,2,0,-1,All,13,1.1818181818181819,0.85737634380603,-2.922077922077922,11.559058563249769,46.15384615384615,0.07417354442098986,29.603729603729604,-9.964047252182844,4.277190782556721,3,-4.691209122743366,4.603802496482625,0.48328867722215335,-1.0987848903939006,-0.6154962131717472,0.8573763438060289
5.0,5,-1,2,0,0,All,22,1.2222222222222223,-1.5574869179114423,-5.883512139706607,20.66037105781857,36.36363636363637,-0.07538523454166317,50.20325203252033,-40.73394495412844,4.912202855348558,3,-6.12349903096216,4.620236493361592,0.3482180470657856,0.17257105906666403,0.5207891061324493,-1.5574869179114437
5.0,5,-1,3,-1,-1,All,26,1.625,4.166339470244897,1.5310572670222538,15.071303051599127,53.84615384615385,0.2764418880026987,45.56519444536069,-17.37327188940092,7.674369856510464,3,-11.256217142037688,13.993864585855835,-1.562421868831965,-1.7354764067018835,-3.297898275533849,4.166339470244896
5.0,5,-1,3,-1,0,All,36,1.6363636363636365,0.5547611062425192,0.29674384002094567,12.68805197155133,52.77777777777778,0.043723111119530686,27.287066246056785,-33.5,2.0450730069924377,3,-13.359456443417123,12.703743096776225,-1.2216932875059299,0.3021423039152509,-0.9195509835906788,0.5547611062425188
5.0,5,-1,3,-1,1,All,12,1.2,-1.3038976312624706,-7.101761956130888,17.042610633326266,41.66666666666667,-0.0765080925285438,31.12128146453089,-24.03733955659277,4.667175632708873,3,-16.431001874554976,12.370020190656206,-0.9074253947337284,2.3062554371737116,1.3988300424399835,-1.3038976312624682
5.0,5,-1,3,-1,2,All,6,1.0,3.9544323699708688,0.6067961165048543,7.22084234684743,50.0,0.547641421876126,14.593140551445863,-2.810304449648712,7.62356536081062,3,-23.499212598162938,15.87280165629935,-2.451517283540856,4.053296417591287,1.601779134050431,3.9544323699708688
5.0,5,-1,3,-1,3,All,7,1.1666666666666667,-2.6521408557193005,-2.0172910662824206,7.346150949804682,42.857142857142854,-0.36102455201928774,5.750224618149147,-14.19753086419753,6.2595725646178355,3,-27.768582787494662,12.659463038044303,-1.138715344577442,8.300078846567867,7.161363501990424,-2.6521408557193005
5.0,5,-1,3,0,-1,All,26,1.625,7.92381226478627,4.54091994156839,13.184906587299887,73.07692307692307,0.6009759881362173,54.48520169123528,-7.299787384833452,7.697368929662106,3,-11.876888110330647,14.482095643664573,0.5935370940289327,-3.5461639809945464,-2.9526268869656143,7.923812264786268
5.0,5,-1,3,0,0,All,43,2.15,1.2097632231680526,-3.272727272727273,16.079819052979193,34.883720930232556,0.07523487790392228,40.52132701421801,-25.989304812834224,11.003696471182662,3,-14.320699980512279,11.39937892328712,0.46215980213201613,0.4989814368839728,0.9611412390159888,1.2097632231680508
5.0,5,-1,3,0,1,All,11,1.1,-2.142709173742997,-5.868544600938967,12.082204407477743,36.36363636363637,-0.17734422473574957,23.96694214876033,-18.30238726790451,2.193555838212642,3,-15.225049684118515,10.061685809914849,0.34115885148576824,2.2407597119280087,2.581918563413777,-2.1427091737429977
5.0,5,-1,3,0,2,All,10,1.25,-0.8578891943406285,-1.0344479094479093,6.21168635668143,40.0,-0.138108903940049,9.0146750524109,-10.72289156626506,2.6533327213359597,3,-19.45063334028092,16.340316567369346,0.5924490933335599,4.355944847384899,4.948393940718459,-0.8578891943406282
5.0,5,-1,3,0,3,All,6,1.2,3.9511895953885694,4.192836352232925,5.749001361022321,83.33333333333334,0.6872827726528744,11.430734292202876,-5.720338983050848,6.331856422902604,3,-36.8110859680845,12.858629073656148,0.9481192317914106,10.228786234337447,11.176905466128858,3.9511895953885707
5.0,5,-1,3,1,-1,All,7,1.4,-2.3601517686643847,-2.5933609958506225,12.973729118638873,28.57142857142857,-0.18191776220097294,13.197026022304833,-24.930232558139533,10.914276928708812,3,-21.804836572469778,17.41184545185105,2.2898765043238405,-1.5299438062622703,0.7599326980615704,-2.3601517686643865
5.0,5,-1,3,1,0,All,7,1.0,9.755261493784827,7.528409090909091,10.461567151228204,85.71428571428571,0.9324856737778092,27.943067033976128,-6.654991243432574,5.388373281503227,2,-20.919457745039956,14.650957142068263,2.347943136918693,0.5929629050321717,2.9409060419508646,9.755261493784825
5.0,5,0,-1,-1,-1,All,9,1.2857142857142858,-12.858285192117828,-16.136363636363637,17.97621853626683,33.33333333333333,-0.7152942186465064,15.456238361266294,-38.29268292682927,12.096869438329815,3,0.8188735118373448,-0.464760826300463,-0.20406322348247682,-0.22464733944404147,-0.42871056292651827,-12.85828519211783
5.0,5,0,-1,-1,0,All,30,1.25,4.801987897714824,3.117289104098254,13.897160019765892,53.333333333333336,0.3455373537388193,30.078125,-24.819793493083967,3.876522039495142,3,0.8887979211267305,-1.0828300897482186,-0.09586433442797616,0.14334936740146026,0.04748503297348414,4.801987897714824
5.0,5,0,-1,0,-1,All,7,1.0,13.851873793713027,9.141274238227147,21.873881520453757,85.71428571428571,0.6332608952261382,47.63231197771588,-14.615384615384617,11.181451037073469,3,0.8502833405964346,-0.7262897565060522,0.05952074899827288,-0.03610190256241106,0.02341884643586182,13.851873793713025
5.0,5,0,-1,0,0,All,26,1.4444444444444444,0.7646510957308859,0.08438523691838243,15.237962953857531,50.0,0.050180663783364325,37.75337837837838,-25.199362041467303,6.574420318043923,3,0.5890987959934861,-1.0057841217223198,0.10559785135825078,0.07585750200532687,0.18145535336357765,0.7646510957308861
5.0,5,0,0,-1,0,All,7,1.1666666666666667,-1.3599437056924832,1.7350157728706623,10.192853760801347,57.14285714285714,-0.13342129079909085,10.75050709939148,-18.735362997658083,9.974936404868174,3,0.66313439833561,0.46043703844154604,-0.6476077970500775,0.1279847205231925,-0.5196230765268849,-1.3599437056924844
5.0,5,0,0,0,-1,All,6,1.2,-2.91989983641181,-2.047674469803562,4.206521729542891,16.666666666666664,-0.6941363968014271,3.1578947368421053,-8.512931034482758,2.9562302843737065,3,0.46367545719096476,0.512326333342907,0.22211217188522583,-0.24871583509141568,-0.026603663206189867,-2.9198998364118105
5.0,5,0,0,0,0,All,131,4.225806451612903,2.847945486852055,0.0,15.872358099425638,49.61832061068702,0.17942800112071006,56.06936416184971,-34.93282149712092,2.8781183865563404,3,0.021867844713636682,0.013423136820009982,0.004357865334245909,0.007075174107459127,0.011433039441705036,2.847945486852055
5.0,5,1,-1,-1,-1,All,8,1.1428571428571428,3.0655412478069657,6.049072149914324,9.708650314900206,75.0,0.31575359585278007,16.93548387096774,-11.72680412371134,2.639525423502292,3,2.463887877282695,-1.7132893443583357,-0.34302126734924954,-0.25169332396257516,-0.5947145913118246,3.0655412478069657
5.0,5,1,-1,-1,0,All,19,1.4615384615384615,14.033016157300118,-4.308797127468582,49.16695147600171,47.368421052631575,0.2854156244393067,203.59858084135837,-17.063492063492063,20.60627935688799,3,2.478295988294717,-1.7789533645742162,-0.43866744098929145,0.13701340097371045,-0.301654040015581,14.033016157300114
5.0,5,1,-1,0,-1,All,6,1.2,-1.5158693972612804,-5.339088729016787,22.023712939144694,33.33333333333333,-0.06882896637137835,39.66480446927375,-24.248849589461337,14.972740743384223,3,2.580832690713393,-2.1577349567878987,0.19226168166993762,-0.5930987513073114,-0.40083706963737376,-1.515869397261282
5.0,5,1,-1,0,0,All,18,1.3846153846153846,2.228192041877498,-4.378947368421053,25.922494393445835,27.77777777777778,0.08595592723672715,88.7709991158267,-36.173393124065775,6.419946930552643,3,2.4181878572312883,-2.42277072066777,0.11272421718656485,0.025332592508773573,0.13805680969533846,2.2281920418774988
5.0,5,2,-1,-1,-1,All,6,1.0,7.727005865259369,-0.6870000544158454,25.16125172743295,50.0,0.3070994221179674,56.032719836400815,-10.935960591133004,15.641530818840176,3,4.1758310760508195,-2.7492690737426826,-0.24725480193733648,-0.6705171684660222,-0.9177719704033587,7.72700586525937
5.0,5,2,-1,-1,0,All,14,1.4,6.573522600692359,-2.0778654371850687,24.07416935100464,42.857142857142854,0.27305293507117573,66.97142857142858,-13.523809523809524,37.28430102194297,3,4.256212387455196,-3.516811812482637,-0.455497846277965,0.11131190456475379,-0.34418594171321126,6.573522600692356
5.0,5,2,-1,0,0,All,9,1.0,5.6298751308804365,0.9090909090909092,21.55341952979268,55.55555555555556,0.2612056580209196,55.70672713529856,-18.709090909090907,17.129897132751704,3,4.887025549823987,-3.9410167336663755,0.1577852742574389,0.09992546201359015,0.2577107362710291,5.629875130880436
5.0,5,3,-1,-1,-1,All,19,1.5833333333333333,-6.780823198121211,-3.418803418803419,11.045940582074044,31.57894736842105,-0.6138746761978334,9.012007583737097,-26.559356136820927,3.733568506853207,3,9.77102434232603,-4.8408636929363595,-1.0727398829099364,-1.4912705013774294,-2.5640103842873656,-6.780823198121212
5.0,5,3,-1,-1,0,All,14,1.75,3.3480544522961493,2.489319330734796,16.31312286784877,64.28571428571429,0.20523688072593185,51.09649122807017,-18.006430868167204,4.783768981737463,3,9.013552720563306,-6.315026344232285,-1.021781380706607,0.07607281128684894,-0.9457085694197581,3.3480544522961493
5.0,5,3,-1,0,0,All,14,1.5555555555555556,1.785591022537083,-0.22795917304587832,20.21397748526085,50.0,0.08833447172082082,54.2761940022214,-25.89182968929805,16.633720660116172,2,9.012041150564704,-9.396456894980215,0.23678564323258494,0.08904907794737178,0.3258347211799567,1.7855910225370817
5.0,7,-1,-1,-1,0,All,13,1.1818181818181819,-0.40380165037449456,0.3246753246753247,10.923840433811401,53.84615384615385,-0.036965172900608315,19.66900063653724,-16.253852928225452,3.880895198007709,3,-6.501242656440009,-3.286404907459913,-0.8006312831072387,0.46014016686077064,-0.340491116246468,-0.4038016503744948
5.0,7,-1,-1,-1,3,All,5,1.0,-0.049291342975833354,-3.387304383171872,12.826892839023262,20.0,-0.00384281240939928,21.5512753774076,-12.29135053110774,5.164658919403456,3,-123.739443316863,-163.97547063098202,-73.08339104040911,75.62934511291124,2.5459540725021155,-0.04929134297583282
5.0,7,-1,-1,0,-1,All,5,1.25,-14.12289586949432,-12.841091492776885,14.07781645533568,0.0,-1.0032021595324574,-2.801120448179272,-37.27598566308244,10.007130219353817,2,-3.259205074678455,-1.0453718202419982,0.09925031255078756,-0.3147683768521058,-0.21551806430131823,0.0
5.0,7,-1,-1,0,0,All,20,1.4285714285714286,0.0040775357315592006,-0.8628780627276456,16.224780846547468,45.0,0.00025131530404781243,47.64868603042876,-24.842105263157897,7.157707008231812,3,-2.1793612818091606,-1.1676702411122846,0.4870757344834475,0.24733163320127455,0.734407367684722,0.004077535731560111
5.0,7,-1,0,-1,-1,All,11,1.2222222222222223,5.379478233623214,-1.3852813852813852,26.395513608165434,45.45454545454545,0.20380274896257658,68.06930693069307,-21.187648456057005,14.461311183628036,3,-4.604951683498398,0.7593838736994558,-0.4091480609799687,-0.9392732932174752,-1.348421354197444,5.379478233623214
5.0,7,-1,0,-1,0,All,24,1.5,7.31376736523266,5.123987854251012,17.2004335010115,62.5,0.4252083161045076,46.09581743822388,-35.769828926905134,12.751575442942395,3,-1.4356782546843283,0.6657627797095841,-0.16370107624296362,0.22262133322857428,0.05892025698561065,7.31376736523266
5.0,7,-1,0,0,-1,All,20,1.6666666666666667,1.28293408505251,-2.178452313268626,16.725923029397773,40.0,0.07670333546301766,49.77973568281938,-18.91025641025641,11.90466536388783,3,-1.8147153058678605,0.833890423871056,0.25371069485438513,-0.4789468302521649,-0.22523613539777973,1.28293408505251
5.0,7,-1,0,0,0,All,39,1.8571428571428572,2.8731448695662802,-2.8933092224231465,19.28759201604727,46.15384615384615,0.14896337848580707,51.52542372881356,-25.427350427350422,3.53987146722817,3,-2.215311140803724,0.7569622745076343,0.20170709243431897,0.2553403149395576,0.45704740737387667,2.8731448695662802
5.0,7,-1,1,-1,-1,All,10,1.0,0.8532080562545001,-3.3145958519092846,15.471678854441976,30.0,0.05514644301252032,39.75308641975309,-12.553495007132668,14.104469086052221,3,-2.001459202086967,2.456716219227606,-0.6734357001830118,-0.9179035278392558,-1.5913392280222678,0.8532080562545019
5.0,7,-1,1,-1,0,All,9,1.0,1.998178526108463,-5.747126436781609,22.34104213743944,22.22222222222222,0.08943980830508737,56.65236051502146,-15.926493108728945,8.63937417229092,3,-4.2948595157653635,2.415591935371344,-0.40632656800258427,0.28525693200877705,-0.12106963599380714,1.9981785261084637
5.0,7,-1,1,0,-1,All,8,1.0,-1.8610943745534336,1.3216512486313898,15.53290243389231,50.0,-0.11981626630787195,19.29824561403509,-22.98994974874372,6.8304064082907665,3,-3.57756152282181,2.5628138428595104,0.3799139775392789,-0.47388897884399905,-0.09397500130472018,-1.8610943745534332
5.0,7,-1,1,0,0,All,18,1.3846153846153846,-1.8111244733142717,-4.417669116232142,13.387816671222494,38.88888888888889,-0.13528154125439565,25.80523497020442,-23.75,3.9392599943900866,3,-3.536886323557613,2.3472342037284237,0.25546000646566536,0.2439506127018302,0.49941061916749546,-1.8111244733142708
5.0,7,-1,2,-1,0,All,14,1.2727272727272727,-4.317206371074924,-7.411673261729791,14.421443635536134,21.428571428571427,-0.29936020832455495,36.791840519239685,-18.165955796820477,7.089191576358411,3,-5.576330707801142,4.255037656208835,-0.5891966167929016,0.46249288420162676,-0.12670373259127488,-4.317206371074923
5.0,7,-1,2,0,-1,All,11,1.1,1.4841158102524872,-2.922077922077922,12.459039462946038,45.45454545454545,0.11911960104680143,29.603729603729604,-9.964047252182844,0.15723812307669555,2,-4.429608116269171,4.623810838482114,0.4659264303192989,-1.0323984905823116,-0.5664720602630128,1.4841158102524865
5.0,7,-1,2,0,0,All,18,1.0588235294117647,-3.809653431633321,-7.28719723183391,19.94356766611562,33.33333333333333,-0.19102166149068564,50.20325203252033,-40.73394495412844,5.338564343169567,3,-5.9734266812584895,4.550928142804293,0.3266316889292925,0.15039300686910276,0.47702469579839524,-3.8096534316333246
5.0,7,-1,3,-1,-1,All,25,1.5625,4.79013590619755,1.69971671388102,15.03561756858365,56.00000000000001,0.31858591004644576,45.56519444536069,-17.37327188940092,7.431501597712144,3,-11.402425803925254,13.888868997578943,-1.6075540624145779,-1.411915617374622,-3.0194696797892,4.79013590619755
5.0,7,-1,3,-1,0,All,29,1.5263157894736843,-0.19362678503728745,0.2808988764044944,13.308297142821585,51.724137931034484,-0.014549328359543623,27.287066246056785,-33.5,1.2240797926502,3,-12.299723995875954,10.837583679968326,-1.0374242869513024,0.34715098316784626,-0.6902733037834563,-0.1936267850372868
5.0,7,-1,3,-1,1,All,10,1.1111111111111112,1.5186684486297495,-3.537590746893072,16.892844331614477,50.0,0.08990010319266394,31.12128146453089,-19.47743467933492,7.805325521478508,3,-16.919868512813423,12.409912777337766,-0.6415255746448298,2.387385604976283,1.7458600303314533,1.5186684486297493
5.0,7,-1,3,-1,2,All,5,1.0,1.82669073367587,0.0,5.5875819203262225,40.0,0.326919723007698,11.473660308810173,-2.810304449648712,4.170035208939462,2,-22.012987592982086,14.548715679682383,-2.1235306988867686,4.001148437582342,1.8776177386955724,1.8266907336758695
5.0,7,-1,3,-1,3,All,5,1.0,-4.459583908380366,-6.775067750677506,7.688604732154414,40.0,-0.580025123379018,5.345911949685535,-14.19753086419753,7.050937040510053,3,-20.295418666361087,8.446779359201685,-0.9545730682833142,6.954035566551326,5.999462498268013,-4.459583908380365
5.0,7,-1,3,0,-1,All,22,1.6923076923076923,9.325127981028807,7.22853193104196,13.85009909930974,77.27272727272727,0.6732896215517731,54.48520169123528,-7.299787384833452,5.532819713559425,2,-11.81071256941143,11.401495554615146,0.5871872075006878,-0.7700168588417676,-0.18282965134107998,9.325127981028805
5.0,7,-1,3,0,0,All,39,2.1666666666666665,2.298202199823396,-1.5151515151515151,16.133418672911002,35.8974358974359,0.14244979606722896,40.52132701421801,-23.31838565022421,8.562353538545675,3,-14.28454310032246,11.360362757172846,0.45301470974206126,0.4617141934048581,0.9147289031469193,2.298202199823395
5.0,7,-1,3,0,1,All,9,1.125,-2.1192743336890456,-8.433734939759036,13.386351096151833,33.33333333333333,-0.158316057786522,23.96694214876033,-18.30238726790451,4.466171992585625,3,-15.92699690574867,10.336118294763764,0.3598401653341192,2.3172127411885604,2.6770529065226794,-2.119274333689045
5.0,7,-1,3,0,2,All,6,1.2,-2.4167262267998413,-1.2810879921535656,6.531010091785707,33.33333333333333,-0.3700386606107755,7.241379310344828,-10.72289156626506,6.815115780322804,2,-21.518205293568503,16.998105570231743,0.5867361379604871,4.305426658967407,4.892162796927894,-2.4167262267998417
5.0,7,-1,3,1,-1,All,6,1.2,-2.563096070485202,-3.4395376407824543,14.199831372928092,33.33333333333333,-0.18050186675961039,13.197026022304833,-24.930232558139533,12.413120636327884,3,-17.591745600142378,12.939089390962346,2.2766583070625686,-1.3005659063597899,0.9760924007027784,-2.563096070485204
5.0,7,-1,3,1,0,All,7,1.0,9.755261493784827,7.528409090909091,10.461567151228204,85.71428571428571,0.9324856737778092,27.943067033976128,-6.654991243432574,5.388373281503227,2,-20.919457745039956,14.650957142068263,2.347943136918693,0.5929629050321717,2.9409060419508646,9.755261493784825
5.0,7,0,-1,-1,-1,All,9,1.2857142857142858,-12.858285192117828,-16.136363636363637,17.97621853626683,33.33333333333333,-0.7152942186465064,15.456238361266294,-38.29268292682927,12.096869438329815,3,0.8188735118373448,-0.464760826300463,-0.20406322348247682,-0.22464733944404147,-0.42871056292651827,-12.85828519211783
5.0,7,0,-1,-1,0,All,26,1.1304347826086956,5.505346618681837,5.020365378855945,14.69558909813703,53.84615384615385,0.3746257861401251,30.078125,-24.819793493083967,3.399115773868312,3,0.8764245047162122,-1.1433028511329932,-0.0991842895630506,0.1537908779249003,0.054606588361849666,5.505346618681836
5.0,7,0,-1,0,-1,All,7,1.0,13.851873793713027,9.141274238227147,21.873881520453757,85.71428571428571,0.6332608952261382,47.63231197771588,-14.615384615384617,11.181451037073469,3,0.8502833405964346,-0.7262897565060522,0.05952074899827288,-0.03610190256241106,0.02341884643586182,13.851873793713025
5.0,7,0,-1,0,0,All,21,1.3125,1.747834790368859,0.59445178335535,15.098635716219492,52.38095238095239,0.115761107375501,37.75337837837838,-23.04147465437788,2.174623574417755,3,0.5199368191149982,-0.9986367875923785,0.10484783004239695,0.07549095396873058,0.18033878401112752,1.7478347903688602
5.0,7,0,0,-1,0,All,6,1.0,-2.8588656210178205,-1.1768998653679188,10.28592627417001,50.0,-0.2779395403792652,10.75050709939148,-18.735362997658083,9.597019382989608,3,0.6451136852729391,0.5081810059363511,-0.43999059928129886,0.14626825202650576,-0.2937223472547932,-2.858865621017822
5.0,7,0,0,0,-1,All,5,1.0,-4.135458751062593,-2.6094648385670056,3.3221461834171633,0.0,-1.2448154062892127,-1.2403100775193798,-8.512931034482758,2.795884868683244,3,0.5537180683378835,0.6071328141196852,0.26481379086206114,-0.29845859860986457,-0.03364480774780351,0.0
5.0,7,0,0,0,0,All,105,4.038461538461538,2.9983364440534115,-0.1594896331738437,16.936525283133207,47.61904761904761,0.17703374180531606,56.06936416184971,-34.93282149712092,3.2286549007761405,3,0.013369754547057607,0.01215910945643176,0.003938190311135539,0.008877341097094942,0.01281553140823048,2.9983364440534093
5.0,7,1,-1,-1,-1,All,7,1.1666666666666667,2.6207811705482627,5.9192825112107625,10.39813918516983,71.42857142857143,0.25204328619548655,16.93548387096774,-11.72680412371134,3.120710359139478,3,2.503384558539746,-1.7851085651319853,-0.33827884699703975,-0.24373534802440347,-0.5820141950214431,2.6207811705482635
5.0,7,1,-1,-1,0,All,16,1.2307692307692308,16.276989593873072,-4.690112849448576,53.35058393075623,43.75,0.3050948723447712,203.59858084135837,-17.063492063492063,21.395726230340646,3,2.4363262412626865,-1.885296533807614,-0.4184001595432345,0.15324374314227704,-0.26515641640095755,16.27698959387307
5.0,7,1,-1,0,-1,All,6,1.2,-1.5158693972612804,-5.339088729016787,22.023712939144694,33.33333333333333,-0.06882896637137835,39.66480446927375,-24.248849589461337,14.972740743384223,3,2.580832690713393,-2.1577349567878987,0.19226168166993762,-0.5930987513073114,-0.40083706963737376,-1.515869397261282
5.0,7,1,-1,0,0,All,14,1.2727272727272727,0.232874323574191,-5.689858233369684,27.500786720681823,21.428571428571427,0.008467914970558245,88.7709991158267,-36.173393124065775,11.339797839272848,3,2.4241267214295767,-2.4200830663977473,0.11576972678479958,0.02560204919114495,0.14137177597594455,0.23287432357419213
5.0,7,2,-1,-1,0,All,11,1.2222222222222223,9.369143417120053,-1.8932874354561104,26.620679958414136,45.45454545454545,0.35194981614880577,66.97142857142858,-13.523809523809524,36.342414855605625,3,4.261399839059928,-3.5984482465387817,-0.28120054838218417,0.14166969671877755,-0.1395308516634066,9.36914341712005
5.0,7,2,-1,0,0,All,9,1.0,5.6298751308804365,0.9090909090909092,21.55341952979268,55.55555555555556,0.2612056580209196,55.70672713529856,-18.709090909090907,17.129897132751704,3,4.887025549823987,-3.9410167336663755,0.1577852742574389,0.09992546201359015,0.2577107362710291,5.629875130880436
5.0,7,3,-1,-1,-1,All,11,1.2222222222222223,-5.198075730474871,-3.418803418803419,12.308569194033515,45.45454545454545,-0.422313564520123,9.012007583737097,-26.559356136820927,5.654686441648785,3,10.841433826800065,-4.672973777580342,-0.9966501827142163,-1.6680956561010327,-2.664745838815249,-5.198075730474871
5.0,7,3,-1,-1,0,All,8,1.1428571428571428,-4.142684837772153,-2.4346822437345774,8.560947239759217,50.0,-0.48390496071888756,4.118993135011442,-18.006430868167204,1.9924938162378238,3,8.271698198956209,-6.1585881202175905,-1.0961682785500761,0.03411232927101607,-1.0620559492790602,-4.142684837772153
5.0,7,3,-1,0,0,All,9,1.2857142857142858,2.523082027824686,-6.40495867768595,22.36433704511978,44.44444444444444,0.11281720637345068,54.2761940022214,-17.02127659574468,15.853360573512818,2,7.428175730231191,-7.608071671724438,0.2816309404078996,0.1238641510627317,0.40549509147063134,2.5230820278246853
5.0,10,-1,-1,-1,0,All,7,1.0,1.0680389014273752,2.403974049241293,11.002847018540958,57.14285714285714,0.09706932211523227,19.66900063653724,-15.67291311754685,7.723776264532697,3,-4.106475443538503,-4.0380963875369895,-0.5293455284165188,0.40963918875487676,-0.11970633966164204,1.0680389014273746
5.0,10,-1,-1,0,0,All,15,1.1538461538461537,0.13608460909972442,-0.5121638924455826,18.527746578833032,46.666666666666664,0.0073449088112633116,47.64868603042876,-24.842105263157897,7.668207332055478,3,-1.8567202671395568,-1.4382141338154193,0.4743117843462564,0.30067036888475446,0.7749821532310112,0.13608460909972298
5.0,10,-1,0,-1,-1,All,10,1.25,7.000103222339865,-0.3318159503726514,27.240338954985805,50.0,0.2569756284570253,68.06930693069307,-21.187648456057005,15.724997299528887,3,-4.613281872707853,0.7024854758087927,-0.3724463599934765,-0.9318812427523482,-1.3043276027458248,7.000103222339866
5.0,10,-1,0,-1,0,All,21,1.4,6.624890335502254,3.8377192982456143,18.188257538503397,57.14285714285714,0.3642399675437726,46.09581743822388,-35.769828926905134,15.141362265664933,3,-1.3426405877422827,0.715376353719747,-0.1786160517812919,0.20451642052538585,0.02590036874409401,6.624890335502256
5.0,10,-1,0,0,-1,All,16,1.4545454545454546,0.06225480175806242,-4.312132466728567,18.188932475356154,31.25,0.0034226748514466303,49.77973568281938,-18.91025641025641,13.217958966696186,3,-1.4178503650243952,0.7861596746617454,0.2505740360127988,-0.49210010145325916,-0.24152606544046035,0.06225480175806286
5.0,10,-1,0,0,0,All,32,1.6,-0.5548641625257428,-5.428999800003243,17.342204172368632,37.5,-0.0319950196071275,48.3271375464684,-25.427350427350422,3.624124706765328,3,-2.337095768744317,0.7800509469487091,0.22906700070059927,0.24803947536529597,0.4771064760658953,-0.5548641625257424
5.0,10,-1,1,-1,-1,All,7,1.0,1.5927828456137578,-2.733087807714673,17.222935057346067,28.57142857142857,0.09248033742857267,39.75308641975309,-8.819997816832222,15.46835077302505,3,-2.0121415184937343,2.3907671584294183,-0.32331126172585695,-0.42366764773559634,-0.7469789094614533,1.5927828456137574
5.0,10,-1,1,-1,0,All,9,1.0,1.998178526108463,-5.747126436781609,22.34104213743944,22.22222222222222,0.08943980830508737,56.65236051502146,-15.926493108728945,8.63937417229092,3,-4.2948595157653635,2.415591935371344,-0.40632656800258427,0.28525693200877705,-0.12106963599380714,1.9981785261084637
5.0,10,-1,1,0,-1,All,7,1.0,0.32333550906329733,6.889763779527559,15.393073695795817,57.14285714285714,0.02100525960267489,19.29824561403509,-22.98994974874372,9.967042811818304,3,-3.9345551793170555,2.6028972823557197,0.37042706158796124,-0.47657501010024644,-0.10614794851228528,0.32333550906329744
5.0,10,-1,1,0,0,All,11,1.2222222222222223,1.3935590394365993,1.9780219780219777,15.795221020485316,54.54545454545454,0.08822662485249488,25.80523497020442,-23.75,7.4713458641201775,3,-3.594983694389306,2.280400536274804,0.26462526507947276,0.20301988018634146,0.4676451452658142,1.3935590394365978
5.0,10,-1,2,-1,0,All,12,1.3333333333333333,-7.788481666134854,-9.018639593066652,8.88750561324961,16.666666666666664,-0.876340562252212,11.224489795918368,-18.165955796820477,3.7479947946033136,3,-5.7270221675605555,4.366200387421745,-0.5963750037806771,0.503249145421003,-0.09312585835967425,-7.788481666134854
5.0,10,-1,2,0,-1,All,5,1.0,6.80979803215079,1.0045189742472913,16.446988590040302,60.0,0.41404528220288034,29.603729603729604,-9.964047252182844,3.394114636618053,2,-4.233340558244253,4.6249306405256245,0.3018687154076868,-0.1406185086772788,0.16125020673040794,6.8097980321507885
5.0,10,-1,2,0,0,All,11,1.0,-6.352435577040953,-13.10344827586207,19.92417727376469,18.181818181818183,-0.3188305087711486,50.20325203252033,-22.15189873417721,7.772469799735695,3,-5.375741447444526,4.603597126111216,0.22375880950624827,0.1168656588068317,0.34062446831307996,-6.352435577040953
5.0,10,-1,3,-1,-1,All,18,1.6363636363636365,5.732428099336586,0.5880782522284682,16.98906760194693,50.0,0.33741864083698475,45.56519444536069,-17.37327188940092,9.784300646198021,3,-10.066351269380743,12.811193907915637,-1.0870879602561132,-1.5377763052026507,-2.624864265458764,5.7324280993365875
5.0,10,-1,3,-1,0,All,21,1.4,-0.8878789710344706,2.588887954946625,14.90230800531458,52.38095238095239,-0.059579963769224746,27.287066246056785,-33.5,3.593197676187424,3,-11.804990549193493,10.613546713354658,-1.2590859887300099,0.3632524754289662,-0.8958335133010439,-0.8878789710344694
