price_threshold,signal_count,monthly_signals,reduction_pct,avg_return_1d,median_return_1d,win_rate_1d,std_1d,sharpe_1d,max_loss,max_gain,profit_factor,avg_return_3d,median_return_3d,win_rate_3d,std_3d,sharpe_3d,avg_return_5d,median_return_5d,win_rate_5d,std_5d,sharpe_5d,avg_return_10d,median_return_10d,win_rate_10d,std_10d,sharpe_10d
0,945,26.25,0.0,0.31038457235281547,0.0,48.99470899470899,6.099539010753587,0.050886562378829346,-29.895366218236173,29.98565279770445,1.1385499998003952,0.567664619925338,-0.21190677735370844,47.87685774946922,9.47043357920686,0.05994072131731052,1.0392593027705854,-0.48661800486618,47.92332268370607,12.748131258076825,0.08152248213730484,1.767204473467739,-1.094890510948905,45.13368983957219,17.185050021144672,0.10283382773360283
1,708,19.666666666666668,25.07936507936508,0.3755972752886505,0.0,49.85875706214689,6.290506309695836,0.059708592090548546,-29.895366218236173,29.98310810810811,1.1341920389629423,0.47874830626893533,-0.32829398474905624,48.01699716713881,9.402788909216156,0.05091556461505688,1.051797519016405,-0.5110732538330494,48.226950354609926,12.194854133167361,0.08624929068694177,1.6268256023209025,-1.2242268041237114,44.222539229671895,17.717253238568276,0.09182154707703244
2,684,19.0,27.61904761904762,0.3575641070480812,0.0,49.41520467836257,6.363706781079543,0.05618802363917588,-29.895366218236173,29.98310810810811,1.1406435969685234,0.45658541200031466,-0.33389240130014264,47.94721407624634,9.488316292351703,0.04812080435897324,1.0416865933990753,-0.5278592375366569,48.01762114537445,12.337982504333674,0.0844292487068438,1.62050044019831,-1.2403100775193798,44.01772525849335,17.944523624435796,0.0903061276027193
3,643,17.86111111111111,31.957671957671963,0.4407165772143234,0.1239157372986369,50.233281493001556,6.456926354067257,0.06825485580096688,-29.895366218236173,29.98310810810811,1.1467115133747705,0.47509683104681705,-0.3174603174603174,48.205928237129484,9.4976161073634,0.050022745252725,1.1616077099616966,-0.4988456293496147,48.28125,12.470504819656817,0.09314841113173665,1.824133317519954,-1.1350511614866228,44.65408805031446,18.282916336082813,0.09977255728725724
5,563,15.63888888888889,40.42328042328043,0.5785892661224101,0.1239157372986369,50.26642984014209,6.7381785442017215,0.08586731003444435,-29.895366218236173,29.98310810810811,1.2061160357997436,0.6509068980587658,-0.3236245954692557,47.95008912655972,9.833502643583527,0.0661927821297216,1.429109440357576,-0.4487368277387887,48.75,12.927880559239696,0.11054475896562765,2.187207189189689,-1.1050537792839252,45.062836624775585,18.996912630499786,0.11513487647872318
7,488,13.555555555555555,48.35978835978836,0.7688769353714117,0.25315311002239493,52.459016393442624,6.976158505687315,0.11021494634111088,-29.895366218236173,29.98310810810811,1.1793364073605355,0.9904972580398124,-0.10169683888592426,49.17695473251029,10.167990457440649,0.09741327572893171,1.7553547285462927,0.04873294346978555,50.0,13.32137309958905,0.1317698044656105,2.4235429480170914,-1.1650485436893203,45.3416149068323,19.591983524451592,0.12370074449033765
10,373,10.36111111111111,60.52910052910052,0.8718142793624994,0.1919385796545105,52.54691689008043,7.764151009067399,0.11228713588186875,-29.895366218236173,29.98310810810811,1.1957258969605946,1.0547503303933843,-0.3174603174603174,48.78706199460917,10.936218760421138,0.09644561374454139,1.8931170970614921,0.0999625140572285,50.40431266846361,14.271230104126627,0.1326526923922335,2.5804432847998005,-1.2242268041237114,45.799457994579946,21.369371165051938,0.12075429196624789
15,197,5.472222222222222,79.15343915343915,0.7588492317546606,0.1866832607342874,52.28426395939086,8.6477122517402,0.0877514433487256,-29.895366218236173,29.98310810810811,1.129244867234128,0.48991496457728034,-0.7810158172477013,45.91836734693878,11.73593793491024,0.04174484964852768,1.2900959458270973,-0.8436230698739763,46.93877551020408,15.498425352508258,0.08324045291596728,1.9519647408909984,-2.954775260863545,40.30612244897959,24.489908121017155,0.07970486174326759
