Date,Code,Year,Entry_Price,Return,Holding_Days,Exit_Reason
2025-06-20,310210,2025,108900,-3.0,1,STOP_LOSS_3%
2025-09-12,310210,2025,171100,-3.0,1,STOP_LOSS_3%
2025-08-25,319400,2025,5030,-3.0,3,STOP_LOSS_3%
2025-09-02,319400,2025,6050,50.57851239669422,10,MAX_DAYS
2025-10-14,319400,2025,10430,-3.0,6,STOP_LOSS_3%
2025-10-15,319400,2025,12800,-3.0,1,STOP_LOSS_3%
2025-12-08,319400,2025,10940,-3.0,1,STOP_LOSS_3%
2025-12-18,319400,2025,13600,-3.0,1,STOP_LOSS_3%
2025-12-22,319400,2025,16130,16.491010539367636,5,MAX_DAYS
2025-02-19,319660,2025,21450,-3.0,2,STOP_LOSS_3%
2025-01-22,323280,2025,32950,-3.0,3,STOP_LOSS_3%
2025-02-25,323280,2025,36600,-3.0,1,STOP_LOSS_3%
2025-06-12,323280,2025,27450,-3.0,1,STOP_LOSS_3%
2025-11-03,323280,2025,27300,36.996336996337,10,MAX_DAYS
2025-11-11,323280,2025,40650,-3.0,1,STOP_LOSS_3%
2025-06-09,323410,2025,29150,-3.0,1,STOP_LOSS_3%
2025-06-24,323410,2025,37000,-3.0,1,STOP_LOSS_3%
2025-02-06,326030,2025,127000,-3.0,2,STOP_LOSS_3%
2025-08-05,326030,2025,111400,-3.0,1,STOP_LOSS_3%
2025-06-23,328130,2025,52800,-3.0,3,STOP_LOSS_3%
2025-02-12,329180,2025,353000,-3.0,2,STOP_LOSS_3%
2025-09-11,336260,2025,30750,-3.0,9,STOP_LOSS_3%
2025-10-28,336260,2025,40800,-3.0,1,STOP_LOSS_3%
2025-12-05,336260,2025,34900,-3.0,1,STOP_LOSS_3%
2025-01-03,336570,2025,5330,11.632270168855536,10,MAX_DAYS
2025-02-13,347700,2025,8050,-3.0,1,STOP_LOSS_3%
2025-04-17,347700,2025,8360,-3.0,1,STOP_LOSS_3%
2025-01-03,347850,2025,14889,-3.0,3,STOP_LOSS_3%
2025-05-13,347850,2025,22447,-3.0,1,STOP_LOSS_3%
2025-09-02,347850,2025,39314,-3.0,1,STOP_LOSS_3%
2025-09-22,347850,2025,53929,-3.0,1,STOP_LOSS_3%
2025-10-31,347850,2025,69569,-3.0,1,STOP_LOSS_3%
2025-03-14,348210,2025,57200,4.72027972027972,10,MAX_DAYS
2025-10-31,348340,2025,31900,-3.0,3,STOP_LOSS_3%
2025-02-20,348370,2025,127000,-3.0,3,STOP_LOSS_3%
2025-04-11,348370,2025,83000,-3.0,5,STOP_LOSS_3%
2025-08-11,348370,2025,87000,-3.0,1,STOP_LOSS_3%
2025-10-24,348370,2025,96000,-3.0,2,STOP_LOSS_3%
2025-01-24,353200,2025,20000,-3.0,1,STOP_LOSS_3%
2025-07-30,353200,2025,23800,-3.0,2,STOP_LOSS_3%
2025-02-06,375500,2025,35150,12.091038406827881,10,MAX_DAYS
2025-06-27,376300,2025,62200,-3.0,2,STOP_LOSS_3%
2025-07-03,376900,2025,19120,-3.0,1,STOP_LOSS_3%
2025-09-30,376900,2025,26050,-3.0,2,STOP_LOSS_3%
2025-10-16,376900,2025,34400,-3.0,1,STOP_LOSS_3%
2025-05-27,377300,2025,35950,57.71905424200278,10,MAX_DAYS
2025-06-09,377300,2025,49500,85.85858585858585,10,MAX_DAYS
2025-06-20,377300,2025,79600,-3.0,4,STOP_LOSS_3%
2025-06-23,377300,2025,92000,-3.0,2,STOP_LOSS_3%
2025-11-11,383220,2025,72600,-3.0,1,STOP_LOSS_3%
2025-10-17,383310,2025,29150,-3.0,1,STOP_LOSS_3%
2025-02-11,388720,2025,47850,-3.0,1,STOP_LOSS_3%
2025-02-18,388720,2025,65000,-3.0,5,STOP_LOSS_3%
2025-04-03,388720,2025,92600,-3.0,1,STOP_LOSS_3%
2025-08-26,388720,2025,73600,-3.0,1,STOP_LOSS_3%
2025-04-11,389470,2025,17170,47.05882352941176,10,MAX_DAYS
2025-04-17,389470,2025,21000,-3.0,4,STOP_LOSS_3%
2025-04-28,389470,2025,27700,56.85920577617328,10,MAX_DAYS
2025-05-07,389470,2025,52900,-3.0,2,STOP_LOSS_3%
2025-08-27,389470,2025,47450,-3.0,2,STOP_LOSS_3%
2025-11-04,389470,2025,55400,-3.0,1,STOP_LOSS_3%
2025-12-03,389470,2025,78300,9.067688378033207,10,MAX_DAYS
2025-02-07,399720,2025,51500,-3.0,1,STOP_LOSS_3%
2025-07-28,399720,2025,51000,-3.0,1,STOP_LOSS_3%
2025-12-26,399720,2025,55000,-3.0,1,STOP_LOSS_3%
2025-01-17,403870,2025,31850,-3.0,6,STOP_LOSS_3%
2025-06-11,403870,2025,27700,-3.0,3,STOP_LOSS_3%
2025-01-17,417200,2025,14810,-3.0,4,STOP_LOSS_3%
2025-11-03,417200,2025,15500,-3.0,1,STOP_LOSS_3%
2025-07-10,424870,2025,5700,-3.0,1,STOP_LOSS_3%
2025-09-30,424870,2025,6470,-3.0,1,STOP_LOSS_3%
2025-11-26,424870,2025,8770,32.04104903078677,10,MAX_DAYS
2025-11-27,424870,2025,10840,-3.0,1,STOP_LOSS_3%
2025-01-10,437730,2025,10410,-3.0,2,STOP_LOSS_3%
2025-02-05,437730,2025,13060,-3.0,1,STOP_LOSS_3%
2025-02-25,437730,2025,14500,-3.0,1,STOP_LOSS_3%
2025-04-17,437730,2025,13370,-3.0,1,STOP_LOSS_3%
2025-04-22,437730,2025,14700,-3.0,1,STOP_LOSS_3%
2025-08-25,437730,2025,13450,-3.0,1,STOP_LOSS_3%
2025-11-26,437730,2025,32000,55.46875,10,MAX_DAYS
2025-11-27,437730,2025,41600,-3.0,1,STOP_LOSS_3%
2025-02-19,440110,2025,17730,-3.0,2,STOP_LOSS_3%
2025-09-03,440110,2025,15410,-3.0,1,STOP_LOSS_3%
2025-08-08,445680,2025,50200,-3.0,1,STOP_LOSS_3%
2025-02-17,450080,2025,83500,-3.0,1,STOP_LOSS_3%
2025-02-19,450080,2025,93000,-3.0,7,STOP_LOSS_3%
2025-10-16,450080,2025,63400,-3.0,1,STOP_LOSS_3%
2025-01-02,454910,2025,67000,-3.0,1,STOP_LOSS_3%
2025-02-04,454910,2025,71500,-3.0,2,STOP_LOSS_3%
2025-06-23,454910,2025,59100,4.230118443316413,10,MAX_DAYS
2025-11-03,454910,2025,92100,-3.0,1,STOP_LOSS_3%
2025-02-10,457190,2025,41700,31.414868105515588,10,MAX_DAYS
2025-02-26,457190,2025,60000,-3.0,3,STOP_LOSS_3%
2025-09-23,457190,2025,51200,-3.0,1,STOP_LOSS_3%
2025-12-08,457190,2025,59500,-3.0,8,STOP_LOSS_3%
2025-12-09,457190,2025,68400,-3.0,1,STOP_LOSS_3%
2025-01-24,458870,2025,14110,-3.0,9,STOP_LOSS_3%
2025-08-21,458870,2025,38000,59.73684210526316,10,MAX_DAYS
2025-08-22,458870,2025,44100,46.48526077097506,10,MAX_DAYS
2025-11-14,458870,2025,130000,-3.0,1,STOP_LOSS_3%
2025-01-02,466100,2025,11190,-3.0,1,STOP_LOSS_3%
2025-02-05,466100,2025,14580,22.839506172839506,10,MAX_DAYS
2025-03-11,466100,2025,22000,-3.0,2,STOP_LOSS_3%
2025-06-23,466100,2025,19420,-1.3903192584963955,10,MAX_DAYS
2025-09-09,466100,2025,25800,-3.0,1,STOP_LOSS_3%
2025-12-12,466100,2025,65200,-3.0,2,STOP_LOSS_3%
2025-09-04,468530,2025,24600,-3.0,1,STOP_LOSS_3%
2025-11-26,468530,2025,80000,-3.0,1,STOP_LOSS_3%
2025-12-02,468530,2025,98000,-3.0,1,STOP_LOSS_3%
2025-03-18,476060,2025,4510,-3.0,1,STOP_LOSS_3%
2025-03-25,476060,2025,4795,-3.0,1,STOP_LOSS_3%
2025-03-28,476060,2025,4995,20.86086086086086,10,MAX_DAYS
2025-07-11,476060,2025,7062,-3.0,4,STOP_LOSS_3%
2025-09-04,476060,2025,7637,-3.0,1,STOP_LOSS_3%
2025-09-05,476060,2025,8337,35.24049418255967,10,MAX_DAYS
2025-09-17,476060,2025,11175,-3.0,1,STOP_LOSS_3%
2025-12-26,476060,2025,21800,-3.0,1,STOP_LOSS_3%
2025-02-13,489790,2025,54400,-3.0,1,STOP_LOSS_3%
2025-07-29,489790,2025,69300,-3.0,1,STOP_LOSS_3%
2025-06-19,950160,2025,46100,-3.0,1,STOP_LOSS_3%
2025-09-23,950160,2025,52000,-3.0,1,STOP_LOSS_3%
2025-11-21,950160,2025,65000,-3.0,1,STOP_LOSS_3%
2025-11-28,950160,2025,85400,-3.0,1,STOP_LOSS_3%
