Date,Code,Year,Entry_Price,Return,Holding_Days,Exit_Reason
2024-09-24,9830,2024,26550,-4.642184557438795,1,TRAIL_STOP_5%
2022-05-26,10060,2022,98140,-0.0002547381292031791,1,TRAIL_STOP_5%
2022-09-15,10060,2022,95756,-5.000000000000003,1,TRAIL_STOP_5%
2023-07-25,10120,2023,115500,13.095238095238097,1,TRAIL_STOP_5%
2024-04-05,10120,2024,118600,3.490725126475548,1,TRAIL_STOP_5%
2023-07-25,10130,2023,538000,-1.9981412639405203,1,TRAIL_STOP_5%
2021-06-04,10140,2021,6636,1.0699216395418927,1,TRAIL_STOP_5%
2024-03-14,10140,2024,9010,-0.9933407325194229,1,TRAIL_STOP_5%
2024-04-24,11070,2024,209000,-2.0454545454545454,1,TRAIL_STOP_5%
2024-09-27,11170,2024,101600,-0.7923228346456692,1,TRAIL_STOP_5%
2021-03-26,11200,2021,34150,-5.0,1,TRAIL_STOP_5%
2022-03-04,11200,2022,35400,-1.1087570621468927,1,TRAIL_STOP_5%
2023-12-18,11200,2023,17540,4.099201824401368,1,TRAIL_STOP_5%
2023-12-19,11200,2023,18430,20.103092783505154,1,TRAIL_STOP_5%
2023-12-20,11200,2023,22100,-0.7013574660633485,1,TRAIL_STOP_5%
2023-04-11,11210,2023,64400,-1.1645962732919255,2,TRAIL_STOP_5%
2022-10-07,11780,2022,134500,-3.2342007434944238,1,TRAIL_STOP_5%
2024-04-04,11790,2024,130600,4.8200612557427265,1,TRAIL_STOP_5%
2024-05-27,11790,2024,135600,0.7448377581120944,1,TRAIL_STOP_5%
2024-06-10,11790,2024,169700,-3.2645845609899826,1,TRAIL_STOP_5%
2021-05-25,12450,2021,49862,-3.4491195700132424,2,TRAIL_STOP_5%
2022-07-29,12450,2022,65601,1.1937318028688453,2,TRAIL_STOP_5%
2023-06-19,12450,2023,139861,-0.22626035849880355,1,TRAIL_STOP_5%
2024-04-02,12450,2024,245497,-4.803419186385169,1,TRAIL_STOP_5%
2023-03-02,12510,2023,39000,-4.269230769230769,1,TRAIL_STOP_5%
2023-03-07,12510,2023,42850,10.851808634772462,1,TRAIL_STOP_5%
2023-03-08,12510,2023,48800,4.733606557377049,1,TRAIL_STOP_5%
2023-08-03,12510,2023,31350,2.4242424242424243,1,TRAIL_STOP_5%
2024-01-18,12510,2024,40800,8.970588235294118,1,TRAIL_STOP_5%
2024-04-04,12510,2024,53300,-2.3264540337711073,1,TRAIL_STOP_5%
2024-04-09,12510,2024,57800,-5.0,1,TRAIL_STOP_5%
2024-06-25,12510,2024,72200,2.763157894736842,1,TRAIL_STOP_5%
2022-08-10,14620,2022,14000,2.125,1,TRAIL_STOP_5%
2022-08-18,14620,2022,16200,-2.0679012345679015,2,TRAIL_STOP_5%
2023-05-08,14620,2023,13550,0.959409594095941,1,TRAIL_STOP_5%
2024-07-16,14620,2024,13330,6.830457614403601,1,TRAIL_STOP_5%
2024-11-22,14620,2024,20350,6.437346437346438,1,TRAIL_STOP_5%
2023-04-07,14680,2023,247000,-1.5384615384615385,3,TRAIL_STOP_5%
2023-03-30,17800,2023,29700,7.634680134680134,1,TRAIL_STOP_5%
2023-04-04,17800,2023,35600,-3.2654494382022476,2,TRAIL_STOP_5%
2023-05-11,17800,2023,42100,-3.194774346793349,1,TRAIL_STOP_5%
2024-12-13,17800,2024,57100,0.6567425569176882,1,TRAIL_STOP_5%
2022-02-23,17960,2022,11850,-2.1940928270042197,1,TRAIL_STOP_5%
2022-02-24,18670,2022,136000,-2.2058823529411766,1,TRAIL_STOP_5%
2023-08-10,18880,2023,9007,-0.29588098145886127,1,TRAIL_STOP_5%
2021-09-27,20150,2021,98900,3.741152679474216,2,TRAIL_STOP_5%
2022-06-24,20150,2022,78400,-3.061224489795918,3,TRAIL_STOP_5%
2023-03-03,20150,2023,71300,-0.07012622720897616,1,TRAIL_STOP_5%
2023-07-05,20150,2023,58000,-5.0,1,TRAIL_STOP_5%
2024-12-16,20150,2024,27400,3.6678832116788325,1,TRAIL_STOP_5%
2023-03-28,22100,2023,8640,1.7071759259259258,1,TRAIL_STOP_5%
2023-04-13,22100,2023,11660,1.4365351629502574,1,TRAIL_STOP_5%
2023-04-17,22100,2023,15600,18.262820512820515,1,TRAIL_STOP_5%
2023-06-22,22100,2023,16680,-1.9244604316546763,1,TRAIL_STOP_5%
2023-07-11,22100,2023,20250,4.851851851851851,1,TRAIL_STOP_5%
2023-08-25,22100,2023,44400,3.6655405405405403,1,TRAIL_STOP_5%
2023-11-06,22100,2023,63500,-4.700787401574804,1,TRAIL_STOP_5%
2023-12-21,22100,2023,60200,1.154485049833887,1,TRAIL_STOP_5%
2023-12-26,22100,2023,71400,5.910364145658263,1,TRAIL_STOP_5%
2024-09-02,22100,2024,30400,1.875,1,TRAIL_STOP_5%
2023-01-10,23590,2023,22100,-0.056561085972850686,1,TRAIL_STOP_5%
2021-02-05,26960,2021,38500,-1.2987012987012987,2,TRAIL_STOP_5%
2024-10-22,26960,2024,25300,-5.0,1,TRAIL_STOP_5%
2024-10-29,26960,2024,23550,15.57324840764331,1,TRAIL_STOP_5%
2024-10-30,26960,2024,27600,-5.0,1,TRAIL_STOP_5%
2021-08-18,28300,2021,37672,-0.4809938415799649,1,TRAIL_STOP_5%
2021-08-24,28300,2021,43323,0.8943286476005751,1,TRAIL_STOP_5%
2022-05-12,28300,2022,30317,23.38374509351189,1,TRAIL_STOP_5%
2022-05-18,28300,2022,46911,-4.092750101255578,1,TRAIL_STOP_5%
2022-07-08,28300,2022,36147,-0.40335297535065956,2,TRAIL_STOP_5%
2023-02-20,28300,2023,35862,0.054375104567508784,1,TRAIL_STOP_5%
2023-05-17,28300,2023,37770,-3.8027535080751997,1,TRAIL_STOP_5%
2023-12-14,28300,2023,40450,2.515451174289246,1,TRAIL_STOP_5%
2023-12-19,28300,2023,49200,1.3719512195121952,1,TRAIL_STOP_5%
2024-01-26,28300,2024,65200,5.782208588957055,1,TRAIL_STOP_5%
2024-03-08,28300,2024,98000,-1.316326530612245,1,TRAIL_STOP_5%
2024-05-28,28300,2024,64700,-1.7697063369397217,1,TRAIL_STOP_5%
2024-11-18,28300,2024,78100,-5.0,1,TRAIL_STOP_5%
2022-02-10,28670,2022,5990,-1.0350584307178632,2,TRAIL_STOP_5%
2022-11-07,28670,2022,4780,-1.7207112970711296,3,TRAIL_STOP_5%
2023-09-15,28670,2023,4820,-5.0,1,TRAIL_STOP_5%
2024-02-02,30530,2024,4455,5.022446689113356,1,TRAIL_STOP_5%
2024-11-01,30530,2024,2895,10.094991364421416,1,TRAIL_STOP_5%
2024-11-15,30530,2024,2605,-1.9001919385796546,1,TRAIL_STOP_5%
2024-12-30,30530,2024,2550,9.343137254901961,1,TRAIL_STOP_5%
2021-04-05,31980,2021,10450,10.909090909090908,1,TRAIL_STOP_5%
2021-04-19,31980,2021,14000,1.107142857142857,1,TRAIL_STOP_5%
2021-12-23,31980,2021,15650,4.712460063897764,2,TRAIL_STOP_5%
2023-01-04,31980,2023,7810,3.3930857874519846,1,TRAIL_STOP_5%
2023-06-15,31980,2023,14460,5.117565698478561,1,TRAIL_STOP_5%
2023-06-19,31980,2023,18180,-3.38008800880088,2,TRAIL_STOP_5%
2024-02-22,31980,2024,41900,-4.886634844868735,1,TRAIL_STOP_5%
2024-04-18,31980,2024,52400,-4.09351145038168,1,TRAIL_STOP_5%
2024-06-05,31980,2024,64600,14.26470588235294,1,TRAIL_STOP_5%
2023-04-26,32190,2023,17220,-3.841463414634146,1,TRAIL_STOP_5%
2023-08-29,32190,2023,14990,-4.936624416277518,1,TRAIL_STOP_5%
2022-11-04,32350,2022,10350,-4.082125603864735,1,TRAIL_STOP_5%
2023-08-10,32350,2023,13350,2.8277153558052435,1,TRAIL_STOP_5%
2021-06-04,32820,2021,1790,23.393854748603353,1,TRAIL_STOP_5%
2021-06-07,32820,2021,2325,20.946236559139784,1,TRAIL_STOP_5%
2021-07-05,32820,2021,2730,10.485347985347985,1,TRAIL_STOP_5%
2021-07-15,32820,2021,3115,-5.0,1,TRAIL_STOP_5%
2022-01-10,32820,2022,2185,-1.0869565217391304,1,TRAIL_STOP_5%
2023-04-17,32820,2023,1810,-3.1104972375690707,1,TRAIL_STOP_5%
2024-05-13,32820,2024,1795,2.7799442896935855,1,TRAIL_STOP_5%
2024-07-08,32820,2024,2340,18.344017094017094,1,TRAIL_STOP_5%
2024-07-09,32820,2024,2825,-1.4690265486725664,1,TRAIL_STOP_5%
2024-08-23,32820,2024,2275,-2.912087912087912,1,TRAIL_STOP_5%
2022-06-21,33500,2022,11700,-2.158119658119658,1,TRAIL_STOP_5%
2021-06-02,34020,2021,21283,-0.2640605177841504,1,TRAIL_STOP_5%
2021-06-07,34020,2021,30886,-5.000000000000009,1,TRAIL_STOP_5%
2021-10-13,34020,2021,20993,0.6747487257657211,1,TRAIL_STOP_5%
2021-10-25,34020,2021,24854,-2.790697674418613,1,TRAIL_STOP_5%
2022-11-01,34020,2022,15850,-5.0,1,TRAIL_STOP_5%
2024-05-30,34730,2024,158100,8.700189753320684,1,TRAIL_STOP_5%
2024-12-04,35720,2024,46600,-5.0,1,TRAIL_STOP_5%
2022-12-09,35760,2022,90600,3.5982339955849887,1,TRAIL_STOP_5%
2023-11-08,35760,2023,65300,1.5467075038284839,1,TRAIL_STOP_5%
2024-02-07,35760,2024,83400,1.720623501199041,1,TRAIL_STOP_5%
2024-08-08,35760,2024,78600,-3.4287531806615776,3,TRAIL_STOP_5%
2021-10-20,35900,2021,48950,-0.24514811031664963,1,TRAIL_STOP_5%
2024-11-04,35900,2024,53900,0.8163265306122449,1,TRAIL_STOP_5%
2024-01-29,36460,2024,26300,3.127376425855513,3,TRAIL_STOP_5%
2024-06-03,36460,2024,38700,21.143410852713178,1,TRAIL_STOP_5%
2024-06-05,36460,2024,43700,-5.0,1,TRAIL_STOP_5%
2024-06-13,36460,2024,51800,3.6196911196911192,1,TRAIL_STOP_5%
2021-02-15,36540,2021,8910,9.820426487093153,1,TRAIL_STOP_5%
2023-03-16,36540,2023,4565,9.255202628696605,1,TRAIL_STOP_5%
2023-12-12,36540,2023,6590,-1.684370257966616,1,TRAIL_STOP_5%
2024-01-24,36540,2024,7480,3.1283422459893044,1,TRAIL_STOP_5%
2021-11-11,36570,2021,786000,-5.0,1,TRAIL_STOP_5%
2022-11-17,36810,2022,16957,-4.1764463053606224,2,TRAIL_STOP_5%
2023-01-25,36810,2023,20988,7.6784352963598215,1,TRAIL_STOP_5%
2023-11-02,36810,2023,20939,1.2428960313290989,6,TRAIL_STOP_5%
2023-12-04,36810,2023,25952,-5.000000000000009,1,TRAIL_STOP_5%
2024-04-09,36810,2024,27427,-3.808473402122007,1,TRAIL_STOP_5%
2024-04-15,36810,2024,31752,-2.352135298563877,1,TRAIL_STOP_5%
2024-05-28,36810,2024,34849,-2.4511463743579567,1,TRAIL_STOP_5%
2021-10-15,36830,2021,42900,-0.5710955710955711,2,TRAIL_STOP_5%
2023-03-06,36830,2023,28150,1.2433392539964476,1,TRAIL_STOP_5%
2023-04-05,36830,2023,34000,-3.4632352941176467,1,TRAIL_STOP_5%
2023-08-16,36830,2023,32500,1.723076923076923,1,TRAIL_STOP_5%
2023-08-23,36830,2023,36700,3.4128065395095364,1,TRAIL_STOP_5%
2023-11-15,36830,2023,39450,-3.7959442332065905,1,TRAIL_STOP_5%
2024-02-06,36830,2024,53700,-3.584729981378026,1,TRAIL_STOP_5%
2024-02-14,36830,2024,64500,2.953488372093023,1,TRAIL_STOP_5%
2024-02-20,36830,2024,85400,-2.330210772833724,1,TRAIL_STOP_5%
2024-04-03,36830,2024,62800,2.714968152866242,1,TRAIL_STOP_5%
2024-05-03,36830,2024,67400,2.6112759643916914,1,TRAIL_STOP_5%
2024-05-14,36830,2024,80600,4.5471464019851116,1,TRAIL_STOP_5%
2021-12-02,36930,2021,19550,-1.5984654731457801,1,TRAIL_STOP_5%
2023-03-24,36930,2023,15240,0.36089238845144356,1,TRAIL_STOP_5%
2023-04-11,36930,2023,19100,-4.950261780104713,2,TRAIL_STOP_5%
2023-07-17,36930,2023,21450,-3.6713286713286712,2,TRAIL_STOP_5%
2023-09-14,36930,2023,31700,-3.6514195583596214,2,TRAIL_STOP_5%
2024-02-28,36930,2024,40000,-5.0,1,TRAIL_STOP_5%
2024-10-29,36930,2024,31050,-5.0,1,TRAIL_STOP_5%
2023-07-27,39030,2023,156100,-1.470211402946829,1,TRAIL_STOP_5%
2024-01-19,39030,2024,183900,7.191408374116367,1,TRAIL_STOP_5%
2024-04-04,39030,2024,259000,-5.0,1,TRAIL_STOP_5%
2024-07-04,39030,2024,200000,0.22499999999999998,1,TRAIL_STOP_5%
2021-12-09,39200,2021,34948,-0.6697092823623753,1,TRAIL_STOP_5%
2022-05-20,39200,2022,27032,0.7670538620893702,1,TRAIL_STOP_5%
2022-11-15,39200,2022,20500,-0.8292682926829269,1,TRAIL_STOP_5%
2023-07-21,39200,2023,26050,2.4760076775431865,1,TRAIL_STOP_5%
2023-07-27,39200,2023,31300,-2.1166134185303513,1,TRAIL_STOP_5%
2024-06-03,39200,2024,37300,-3.2171581769436997,2,TRAIL_STOP_5%
2024-08-23,39200,2024,39950,-0.48185231539424284,1,TRAIL_STOP_5%
2024-02-01,39490,2024,107600,0.4739776951672862,1,TRAIL_STOP_5%
2021-08-04,41510,2021,71900,-4.735744089012518,2,TRAIL_STOP_5%
2021-10-05,41510,2021,79000,-3.316455696202532,1,TRAIL_STOP_5%
2021-02-17,42000,2021,41500,-5.0,1,TRAIL_STOP_5%
2021-08-04,42000,2021,37850,4.41215323645971,1,TRAIL_STOP_5%
2021-08-06,42000,2021,44800,20.02232142857143,1,TRAIL_STOP_5%
2022-09-06,42000,2022,12950,-0.5984555984555985,1,TRAIL_STOP_5%
2022-11-23,42000,2022,11800,-3.389830508474576,3,TRAIL_STOP_5%
2023-06-23,42000,2023,9780,22.489775051124745,1,TRAIL_STOP_5%
2023-06-26,42000,2023,11840,23.483952702702705,1,TRAIL_STOP_5%
2023-06-27,42000,2023,15390,13.950617283950617,1,TRAIL_STOP_5%
2023-10-30,42000,2023,12940,-2.9443585780525505,1,TRAIL_STOP_5%
2023-11-16,42000,2023,14610,2.152635181382615,2,TRAIL_STOP_5%
2024-05-09,42000,2024,19390,-3.922124806601341,1,TRAIL_STOP_5%
2024-06-07,42000,2024,28250,-2.8141592920353986,1,TRAIL_STOP_5%
2024-06-19,42000,2024,37350,8.989290495314592,1,TRAIL_STOP_5%
2022-02-23,42660,2022,23987,-4.2989952891149406,1,TRAIL_STOP_5%
2022-09-26,42660,2022,22166,-4.9999999999999964,1,TRAIL_STOP_5%
2023-05-22,42660,2023,25764,-3.03466076696166,1,TRAIL_STOP_5%
2023-06-16,42660,2023,29451,-0.7033717021493378,1,TRAIL_STOP_5%
2023-06-20,42660,2023,33937,0.7189792851460058,1,TRAIL_STOP_5%
2023-11-28,42660,2023,25550,1.5068493150684932,1,TRAIL_STOP_5%
2024-03-14,42660,2024,27000,0.2777777777777778,1,TRAIL_STOP_5%
2024-04-18,42660,2024,33300,-3.7162162162162162,1,TRAIL_STOP_5%
2024-11-07,42660,2024,33850,8.751846381093058,1,TRAIL_STOP_5%
2024-11-14,42660,2024,39200,-0.5165816326530612,1,TRAIL_STOP_5%
