filter,signal_count,monthly_signals,avg_return_1d,win_rate_1d,avg_return_3d,win_rate_3d,avg_return_5d,win_rate_5d,avg_return_10d,win_rate_10d,sharpe_10d,profit_factor
A0_Baseline,373,11.65625,0.8718142793624994,52.54691689008043,1.0547503303933843,48.78706199460917,1.8931170970614921,50.40431266846361,2.5804432847998005,45.799457994579946,1.9169149577182603,1.71537074061718
A1_Financial_Investment,165,5.5,1.1540456154000156,50.303030303030305,1.3213902963939184,50.609756097560975,2.4672562640790394,50.609756097560975,2.2314987540038107,45.73170731707317,1.814583212008489,1.6395203861453762
A3_Foreign,192,6.4,0.46161073103099537,50.0,0.7753049284641153,46.8421052631579,1.631428595815669,49.473684210526315,1.6332377363757518,43.08510638297872,1.463282425008777,1.6960372977251446
D1_Financial_AND_Foreign,107,3.8214285714285716,0.1507577643529234,45.794392523364486,0.48940972689496537,46.22641509433962,1.3525646577479566,48.113207547169814,0.760907487271228,40.56603773584906,0.6912660771324801,1.6499845742952035
C2_Financial_Continuity,165,5.5,1.1540456154000156,50.303030303030305,1.3213902963939184,50.609756097560975,2.4672562640790394,50.609756097560975,2.2314987540038107,45.73170731707317,1.814583212008489,1.6395203861453762
