vr_th,zs_th,price_th,signal_count,monthly_signals,avg_return_1d,avg_return_10d,median_return_10d,win_rate_1d,win_rate_10d,std_10d,max_loss_10d,max_gain_10d,sharpe_10d,profit_factor
4.0,2.0,5,243,7.363636363636363,0.33104065263898586,2.8852043431364285,-1.058543417366947,48.971193415637856,47.73662551440329,16.67253755242964,-38.752362948960304,72.70992366412213,2.747104266355679,1.7500657259239567
4.0,2.0,7,199,6.21875,0.4703370682957344,3.909153747282848,0.5172732311102901,49.74874371859296,51.256281407035175,17.93409053759887,-38.752362948960304,72.70992366412213,3.460219618165726,1.7137231462453084
4.0,2.0,10,130,4.333333333333333,0.899343356004306,5.6997351418179845,0.607068671304274,53.84615384615385,51.53846153846153,20.09341436481284,-37.27598566308244,72.70992366412213,4.5029923089409145,2.0142410565903286
