Strategy,1,3,5,7,10,20,Mean
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,12.216391156482429,16.912806033931858,12.054745506471468,5.902541450959252,11.80170123891026,14.114231397069416,12.167069463970781
Foreign_SELL & FinInvest_BUY & Pension_SELL,13.248834490834136,14.067353227787374,10.992241579071077,7.365570235656531,12.376918419651242,14.630717042789325,12.113605832631613
Retail_SELL & FinInvest_BUY & Pension_SELL,12.009450916696704,13.21976717586414,12.004621621246187,12.628300710222577,9.673266283278865,9.247548939045458,11.463825941058987
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,11.688698421773775,13.949451909276547,12.438615450019617,12.403594010436002,9.445890220572954,8.770897116194066,11.449524521378827
FinInvest_BUY & Pension_SELL,11.976618896418154,13.493971244603122,11.744691119661363,10.675442557207553,10.217326103928354,10.062343040209937,11.36173216033808
Foreign_BUY & FinInvest_BUY & Pension_SELL,11.5910990193224,13.31153152268086,12.044008063984572,11.941975333311262,9.536906607193744,8.194385670266364,11.1033177027932
Retail_BUY & FinInvest_BUY & Pension_SELL,11.85543889429914,14.412554874878724,11.0230930107841,5.277959606513251,11.849505565876818,11.995312024887365,11.0689773295399
Retail_SELL & Pension_SELL,11.007468909266626,12.018131143782195,11.398161909092229,11.713256676645026,9.883313947791939,10.202431823945354,11.037127401753894
Retail_SELL & Foreign_BUY & Pension_SELL,10.809754241996918,12.405236399941009,11.624560154849275,11.553442414739644,9.743185147094895,9.916796257034955,11.008829102609448
Foreign_SELL & Pension_SELL,14.303346125346687,10.542014792386722,9.35611778986894,8.551858923369721,12.307580799634488,10.823707993625483,10.98077107070534
Retail_BUY & Foreign_SELL & Pension_SELL,13.923154815747324,11.401737809159211,9.713487086740697,7.930709788084712,12.034635384937161,10.31635989153994,10.88668079603484
Pension_SELL,11.499788638249782,11.718908234818077,10.772601916470816,10.499283094502053,9.843264303706134,9.331331293543117,10.61086291354833
Retail_SELL & FinInvest_SELL & Pension_SELL,9.678041801369204,10.215677095659279,10.537081707102638,10.354347999914182,10.243395658385781,12.230421189018466,10.543160908574924
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,9.678041801369204,10.215677095659279,10.537081707102638,10.354347999914182,10.243395658385781,12.230421189018466,10.543160908574924
Foreign_BUY & Pension_SELL,10.460868152568096,12.181618477141512,11.362457476522037,11.293699753547534,8.900048825480185,8.609742559437358,10.468072540782787
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_SELL,,0.6161217805588971,5.100174345305263,16.875257336188845,,18.433929524908663,10.256370746740417
Retail_SELL & Foreign_SELL & Pension_SELL,,0.6161217805588971,5.100174345305263,16.875257336188845,,18.433929524908663,10.256370746740417
Foreign_SELL & FinInvest_SELL & Pension_SELL,15.13585531048817,7.580730506650175,7.673247606689595,9.841303149144926,12.242042501262482,6.654126654065085,9.85455095471674
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,15.13585531048817,7.580730506650175,7.673247606689595,9.841303149144926,12.242042501262482,6.654126654065085,9.85455095471674
Retail_BUY & Pension_SELL,12.692073151977699,11.068001257526003,9.578008436585346,8.034324540516621,9.763165015534518,7.98359085027928,9.853193875403244
FinInvest_SELL & Pension_SELL,10.99765718270921,9.686928210458877,9.703303792961213,10.288047632585277,9.364465199421693,8.292180066218537,9.722097014059134
Foreign_BUY & FinInvest_SELL & Pension_SELL,9.136692344181395,10.719378065267065,10.591453374455046,10.484387564797911,7.9824708373534135,9.282082847663789,9.699410838953103
Foreign_Z_gt2,8.058466597178214,8.968607168573536,9.61170152103575,9.561408509799778,10.310690164601539,10.230975561308542,9.456974920416226
Retail_SELL & Foreign_BUY & FinInvest_BUY,7.820755643475943,9.315039404091264,9.97229637063827,9.638024806274382,9.35548234704667,10.24556645005877,9.391194170264216
Retail_SELL & Foreign_BUY,8.41922533322637,9.156818458651072,9.548797011061163,9.327894231215886,9.289524409174595,10.223450935396889,9.32761839645433
Foreign_BUY & FinInvest_BUY,7.794333867566414,9.156824977664913,9.867433366201132,9.508953524446218,9.392604086730131,9.955905405945982,9.279342538092466
Retail_Z_lt_neg2,8.0559671175492,8.401979501773006,9.44611827208207,9.219129612396818,9.826088213748424,10.70664928114995,9.275988666449912
Retail_SELL & Foreign_BUY & FinInvest_SELL,9.265487557958206,8.93125218771582,8.95209870495516,8.871918466805552,9.187893445749172,10.190670246504569,9.233220101614746
Foreign_BUY,8.303606567508012,9.149430243657207,9.417168366551065,9.207742519443133,8.919251782946613,9.613591568276785,9.101798508063803
Retail_SELL & FinInvest_BUY,8.278904318423683,9.198096539059444,9.086436825528331,9.420268779535593,9.05358250227022,9.416154677638971,9.075573940409372
Retail_SELL,8.561465630125431,8.942425169190052,8.927119671681776,9.050395779116888,8.974775000855525,9.749985408548287,9.03436110991966
Retail_Exhaustion,8.561465630125431,8.942425169190052,8.927119671681776,9.050395779116888,8.974775000855525,9.749985408548287,9.03436110991966
Pension_Z_lt_neg1,11.753776422718225,11.930763734626673,9.6586513862126,7.484851506682159,7.676132195271153,5.658815948811568,9.027165199053728
Handover,8.482708678745858,9.029986677101087,8.968923443866624,8.972613855090328,8.923726261693014,9.648148110808451,9.004351171217559
Foreign_OR_Retail_Extreme,7.8239276614956665,8.097022663883418,8.93940080719072,8.923189836023631,9.568017907377559,10.623908226097305,8.99591118367805
Retail_BUY & FinInvest_SELL & Pension_SELL,13.192234936459444,8.933179799641287,8.600021906572053,10.191479706258392,8.245826433467391,4.78781296542199,8.991759291303426
